OBJECTID,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Permanent_Identifier,FType,FCode,MainPath,InNetwork,VisibilityFilter,Shape_Length,NHDPlusID,VPUID,Enabled
33861,125919766,3/9/2012 10:35:32,2,,,1.763000000000000,02060003000505,1,,460,46006,0,1,0,0.017414326253345,10000400028653.000000000000000,0206,1
33862,125919759,3/9/2012 10:33:57,2,,,0.137000000000000,02060003008188,1,,460,46003,0,1,0,0.001600150277549,10000400028654.000000000000000,0206,1
33909,125922460,6/10/2016 0:00:00,2,,,2.136787520000000,02060003000498,1,,460,46006,0,1,0,0.020358261819557,10000400028835.000000000000000,0206,1
33910,125920554,6/10/2016 0:00:00,2,,,1.109957040000000,02060003000745,1,,460,46006,0,1,0,0.010407913215755,10000400028836.000000000000000,0206,1
33911,125920450,3/9/2012 10:35:28,2,,,0.290000000000000,02060003008346,1,,460,46006,0,1,0,0.002598771169447,10000400028837.000000000000000,0206,1
33948,125915930,6/10/2016 0:00:00,2,,,0.122950520000000,02060003000944,1,,460,46006,0,1,0,0.001300868681720,10000400028847.000000000000000,0206,1
34021,125920448,3/9/2012 10:32:38,2,,,0.584000000000000,02060003000745,1,,460,46006,0,1,0,0.005400670005250,10000400028838.000000000000000,0206,1
34022,125920459,3/9/2012 10:31:50,2,,,0.935000000000000,02060003008348,1,,460,46006,0,1,0,0.009011646170059,10000400028839.000000000000000,0206,1
34023,125920536,6/10/2016 0:00:00,2,00597317,Dead Run,1.261266510000000,02060003000742,1,,460,46006,0,1,0,0.014299137304705,10000400028840.000000000000000,0206,1
34024,125920427,3/9/2012 10:33:20,2,00597508,Gwynns Falls,2.617000000000000,02060003000194,1,,460,46006,0,1,0,0.024640627405347,10000400028841.000000000000000,0206,1
34025,125920401,3/9/2012 10:33:54,2,00597508,Gwynns Falls,0.440000000000000,02060003000195,1,,460,46006,0,1,0,0.004141110122388,10000400028843.000000000000000,0206,1
34026,125920417,3/9/2012 10:33:20,2,,,0.647000000000000,02060003008332,1,,460,46006,0,1,0,0.007358542742553,10000400028844.000000000000000,0206,1
34027,125920429,6/10/2016 0:00:00,2,,,1.507600850000000,02060003007269,1,,460,46006,0,1,0,0.015402826788848,10000400028845.000000000000000,0206,1
34656,125919745,3/9/2012 10:34:18,2,,,0.178000000000000,02060003008209,1,,460,46006,0,1,0,0.001629587252845,10000400023920.000000000000000,0206,1
34662,125915551,3/9/2012 10:35:51,2,,,1.480000000000000,02060003007232,1,,460,46006,0,1,0,0.016612266169694,10000400005048.000000000000000,0206,1
34686,125919738,3/9/2012 10:35:13,2,00585692,Mardella Branch,0.259000000000000,02060003000511,1,,460,46003,0,1,0,0.002958364753596,10000400005170.000000000000000,0206,1
34688,125922427,3/9/2012 10:33:06,2,,,0.315000000000000,02060003000494,1,,460,46006,0,1,0,0.003599913666562,10000400005597.000000000000000,0206,1
34689,125915950,6/10/2016 0:00:00,2,00583120,Beaverdam Run,0.814475700000000,02060003000937,1,,460,46006,0,1,0,0.007780227711906,10000400005817.000000000000000,0206,1
34693,125915462,3/9/2012 10:34:40,2,,,1.041000000000000,02060003007206,1,,460,46006,0,1,0,0.011180089088487,10000400023925.000000000000000,0206,1
34695,125922024,3/9/2012 10:33:11,2,,,0.303000000000000,02060003008229,1,,460,46003,0,1,0,0.003370998129062,10000400005313.000000000000000,0206,1
34702,125919717,3/9/2012 10:33:48,2,,,0.967000000000000,02060003008236,1,,460,46006,0,1,0,0.010242582323868,10000400005322.000000000000000,0206,1
34715,125919810,3/9/2012 10:32:33,2,,,0.248000000000000,02060003000514,1,,460,46003,0,1,0,0.002539410417667,10000400023686.000000000000000,0206,1
34729,125919874,3/9/2012 10:34:00,2,,,0.018000000000000,02060003008177,1,125924170,558,55800,0,1,0,0.000188610651047,10000400023749.000000000000000,0206,1
34730,125915449,3/9/2012 10:35:56,2,,,1.732000000000000,02060003000582,1,,460,46006,0,1,0,0.017573638658616,10000400023759.000000000000000,0206,1
34806,125915996,3/9/2012 10:34:18,2,00588078,Waterspout Run,0.078000000000000,02060003000927,1,125915790,558,55800,0,1,0,0.000700245787486,10000400024184.000000000000000,0206,1
34820,125919584,3/9/2012 10:34:57,2,,,0.271000000000000,02060003008173,1,,460,46003,0,1,0,0.002772595172668,10000400005243.000000000000000,0206,1
35096,125919903,3/9/2012 10:34:52,2,,,0.026000000000000,02060003008223,1,125924170,558,55800,0,1,0,0.000301748040132,10000400024000.000000000000000,0206,1
35140,125919814,3/9/2012 10:34:55,2,,,0.298000000000000,02060003008192,1,,460,46003,0,1,0,0.003390456861577,10000400014559.000000000000000,0206,1
35144,125920444,3/9/2012 10:35:06,2,,,1.002000000000000,02060003008342,1,,460,46006,0,1,0,0.009821198133750,10000400014812.000000000000000,0206,1
35192,125919716,3/9/2012 10:34:03,2,,,0.831000000000000,02060003008235,1,,460,46003,0,1,0,0.009115140506644,10000400014642.000000000000000,0206,1
35308,125920451,3/9/2012 10:32:38,2,,,0.232000000000000,02060003000745,1,,460,46006,0,1,0,0.002078197470791,10000400010191.000000000000000,0206,1
35311,125915520,3/9/2012 10:32:22,2,,,1.299000000000000,02060003000732,1,,460,46006,0,1,0,0.014463398481143,10000400009857.000000000000000,0206,1
35370,81698629,3/9/2012 11:36:17,2,,,0.461000000000000,02060006001894,1,,460,46006,0,1,0,0.005079696225502,10000400019038.000000000000000,0206,1
35401,125920472,3/9/2012 10:32:48,2,00584218,East Branch Herbert Run,0.239000000000000,02060003000489,1,,460,46006,0,1,0,0.002263869352380,10000400010387.000000000000000,0206,1
35447,125920352,4/21/2015 0:00:00,2,,,0.394338070000000,02060003008304,1,,460,46006,0,1,0,0.004032989586852,10000400019670.000000000000000,0206,1
35538,81698643,3/9/2012 11:35:11,2,,,0.393000000000000,02060006001897,1,,460,46006,0,1,0,0.003873867786000,10000400000430.000000000000000,0206,1
35539,125919612,3/9/2012 10:35:46,2,00583159,Bens Run,1.658000000000000,02060003000328,1,,460,46006,0,1,0,0.016221554216554,10000400000627.000000000000000,0206,1
35636,125915887,3/9/2012 10:35:24,2,00583120,Beaverdam Run,1.846000000000000,02060003000941,1,,460,46006,0,1,0,0.020215852200162,10000400019731.000000000000000,0206,1
35676,125919916,3/9/2012 10:31:58,2,00597875,Patapsco River,1.349000000000000,02060003000244,1,125924170,558,55800,0,1,0,0.014124536079274,10000400009852.000000000000000,0206,1
35691,125919606,3/9/2012 10:32:38,2,,,0.618000000000000,02060003008187,1,,460,46006,0,1,0,0.006025942197850,10000400000498.000000000000000,0206,1
35692,125919752,3/9/2012 10:33:11,2,,,0.438000000000000,02060003008234,1,,460,46003,0,1,0,0.005025840190776,10000400000552.000000000000000,0206,1
35695,125920413,3/9/2012 10:35:49,2,,,0.769000000000000,02060003008330,1,,460,46006,0,1,0,0.008305094970071,10000400001139.000000000000000,0206,1
35736,125919785,3/9/2012 10:33:30,2,,,0.300000000000000,02060003008224,1,,460,46003,0,1,0,0.003171900816083,10000400019315.000000000000000,0206,1
35754,125915521,3/9/2012 10:34:34,2,,,0.740000000000000,02060003007221,1,,460,46006,0,1,0,0.007347925107876,10000400000506.000000000000000,0206,1
35757,125915363,3/9/2012 10:34:11,2,00585080,Horsehead Branch,0.218000000000000,02060003000736,1,,460,46006,0,1,0,0.002542105419273,10000400000715.000000000000000,0206,1
35787,125915948,3/9/2012 10:33:17,2,,,0.011000000000000,02060003000790,1,,460,46006,0,1,0,0.000104364830002,10000400001254.000000000000000,0206,1
35795,125920514,6/10/2016 0:00:00,2,,,0.728865780000000,02060003008327,1,,460,46006,0,1,0,0.008178366881886,10000400019782.000000000000000,0206,1
35796,125915938,6/10/2016 0:00:00,2,00586919,Roland Run,0.535739460000000,02060003000759,1,,460,46006,0,1,0,0.006188602147810,10000400019847.000000000000000,0206,1
35920,125915559,3/9/2012 10:33:21,2,00586216,North Branch Jones Falls,0.569000000000000,02060003000775,1,,460,46006,0,1,0,0.005995850151269,10000400014820.000000000000000,0206,1
36029,125915964,6/10/2016 0:00:00,2,,,2.035895030000000,02060003000944,1,,460,46006,0,1,0,0.022571153141841,10000400019485.000000000000000,0206,1
36162,125915390,3/9/2012 10:32:22,2,,,1.683000000000000,02060003000732,1,,460,46006,0,1,0,0.015980050545849,10000400019094.000000000000000,0206,1
36166,125919857,3/9/2012 10:33:07,2,,,0.019000000000000,02060003000508,1,125919532,558,55800,0,1,0,0.000195978785373,10000400019234.000000000000000,0206,1
36182,125920547,3/9/2012 10:32:06,2,00597508,Gwynns Falls,0.050000000000000,02060003000192,1,,460,46006,0,1,0,0.000452836116740,10000400010393.000000000000000,0206,1
36292,125915907,3/9/2012 10:35:43,2,,,2.218000000000000,02060003000947,1,,460,46006,0,1,0,0.024370607254342,10000400001002.000000000000000,0206,1
36298,125919764,3/9/2012 10:34:10,2,,,0.395000000000000,02060003008180,1,,460,46006,0,1,0,0.004412501009460,10000400019151.000000000000000,0206,1
36301,125915502,3/9/2012 10:32:55,2,00584084,Delaware Run,1.096000000000000,02060003000353,1,,460,46006,0,1,0,0.011525260024551,10000400019238.000000000000000,0206,1
36339,125919734,3/9/2012 10:31:38,2,,,0.330000000000000,02060003008231,1,,460,46003,0,1,0,0.003807325873382,10000400009745.000000000000000,0206,1
36363,125919679,3/9/2012 10:32:28,2,,,0.867000000000000,02060003008216,1,,460,46006,0,1,0,0.008545888800498,10000400009789.000000000000000,0206,1
36394,125919784,3/9/2012 10:34:52,2,,,0.392000000000000,02060003008223,1,,460,46006,0,1,0,0.003816585995771,10000400028647.000000000000000,0206,1
36417,125920600,3/9/2012 10:32:38,2,,,0.012000000000000,02060003008219,1,125924171,558,55800,0,1,0,0.000135311869986,10000400033536.000000000000000,0206,1
36592,125920414,3/9/2012 10:33:06,2,00598242,Western Run,0.552000000000000,02060003000791,1,,460,46006,0,1,0,0.006390202757525,10000400029047.000000000000000,0206,1
36623,125915865,6/10/2016 0:00:00,2,,,0.389075920000000,02060003007235,1,,460,46006,0,1,0,0.004448497159540,10000400033441.000000000000000,0206,1
36683,125919798,3/9/2012 10:34:08,2,00583890,Cooper Branch,1.172000000000000,02060003000501,1,,460,46006,0,1,0,0.012334551847676,10000400033254.000000000000000,0206,1
36708,125915867,3/9/2012 10:33:21,2,00586216,North Branch Jones Falls,1.207000000000000,02060003000772,1,,460,46006,0,1,0,0.013275684056294,10000400028846.000000000000000,0206,1
36732,125919689,3/9/2012 10:32:53,2,00587615,Sucker Branch,1.615000000000000,02060003000661,1,,460,46006,0,1,0,0.016734667132601,10000400028503.000000000000000,0206,1
36781,125915904,3/9/2012 10:35:29,2,00597622,Jones Falls,1.612000000000000,02060003000764,1,,460,46006,0,1,0,0.018642407052555,10000400024386.000000000000000,0206,1
36850,125915362,3/9/2012 10:34:11,2,00585080,Horsehead Branch,1.121000000000000,02060003000736,1,,460,46006,0,1,0,0.012674460281184,10000400033340.000000000000000,0206,1
36910,125915824,4/21/2015 0:00:00,2,,,0.183708710000000,02060003007250,1,,460,46006,0,1,0,0.001911584712768,10000400024276.000000000000000,0206,1
36975,125915550,3/9/2012 10:35:29,2,,,1.829000000000000,02060003000925,1,,460,46006,0,1,0,0.018054646245550,10000400028664.000000000000000,0206,1
36977,125920424,3/9/2012 10:32:13,2,00597713,Maidens Choice Run,0.361000000000000,02060003000747,1,,460,46006,0,1,0,0.004018743494763,10000400029112.000000000000000,0206,1
37053,125920442,3/9/2012 10:34:15,2,,,0.512000000000000,02060003008340,1,,460,46006,0,1,0,0.004944151522313,10000400028842.000000000000000,0206,1
37058,125915524,3/9/2012 10:35:33,2,,,0.514000000000000,02060003007222,1,,460,46006,0,1,0,0.005441878223998,10000400033121.000000000000000,0206,1
37061,125915399,3/9/2012 10:33:52,2,,,0.428000000000000,02060003007179,0,,460,46006,0,0,0,0.004420239296508,10000400033439.000000000000000,0206,1
37082,125915541,3/9/2012 10:35:33,2,,,1.488000000000000,02060003007230,1,,460,46006,0,1,0,0.015654408144888,10000400028368.000000000000000,0206,1
37083,125915426,3/9/2012 10:35:04,2,,,1.145000000000000,02060003007190,1,,460,46006,0,1,0,0.011262026143647,10000400028584.000000000000000,0206,1
37123,125915629,3/9/2012 10:31:53,2,,,0.089000000000000,02060003000597,1,125915273,558,55800,0,1,0,0.000923911432904,10000400033060.000000000000000,0206,1
37248,125915532,3/9/2012 10:34:47,2,,,0.058000000000000,02060003007225,1,,460,46006,0,1,0,0.000646042925645,10000400028758.000000000000000,0206,1
